gold_id,candidate_name,date,day_of_week,d_day,time,district,place_name,address,event_title,place_type,campaign_activity_type,online_offline,target_voter_group,context_tags,gold_label_0_3,gold_label_reason,use_for_place_recommendation,use_for_message_recommendation,source_image
OH_0083,오세훈,2026-05-15,금,D-19,15:00,송파구,잠실 MICE 현장,확인 필요,잠실 MICE 현장방문,정책현장,현장방문,offline,일반시민,manual_visual_review;address_review_required;정책현장;현장방문;송파구;오후,3,오프라인 방문이며 장소명과 지역 맥락이 있어 장소 추천 정답으로 적합함,True,True,오세훈0515.jpg
OH_0084,오세훈,2026-05-15,금,D-19,16:00,강남구,부동산지옥 시민대책회의장,확인 필요,부동산지옥 시민대책회의 강남구,정책현장,간담회,offline,일반시민,manual_visual_review;address_review_required;정책현장;간담회;강남구;오후,2,장소 의미는 있으나 직접 유세 장소성은 보조적인 일정임,True,True,오세훈0515.jpg
OH_0085,오세훈,2026-05-15,금,D-19,17:00,서초구,부동산지옥 시민대책회의장,확인 필요,부동산지옥 시민대책회의 서초구,정책현장,간담회,offline,일반시민,manual_visual_review;address_review_required;정책현장;간담회;서초구;오후,2,장소 의미는 있으나 직접 유세 장소성은 보조적인 일정임,True,True,오세훈0515.jpg
OH_0086,오세훈,2026-05-16,토,D-18,08:30,노원구,공릉동,확인 필요,오세훈 이준석이 함께 응원합니다 청년의 꿈,정책현장,거리인사,offline,청년,manual_visual_review;address_review_required;정책현장;거리인사;노원구;오전,3,오프라인 방문이며 장소명과 지역 맥락이 있어 장소 추천 정답으로 적합함,True,True,오세훈0516.jpg
OH_0087,오세훈,2026-05-16,토,D-18,10:00,송파구,잠실보조경기장,확인 필요,2026 서울시민체육대축전,체육시설,행사참석,offline,일반시민,manual_visual_review;address_review_required;체육시설;행사참석;송파구;오전,3,오프라인 방문이며 장소명과 지역 맥락이 있어 장소 추천 정답으로 적합함,True,True,오세훈0516.jpg
OH_0088,오세훈,2026-05-16,토,D-18,13:00,동작구,부동산지옥 시민대책회의장,확인 필요,부동산지옥 시민대책회의 동작구을,정책현장,간담회,offline,일반시민,manual_visual_review;address_review_required;정책현장;간담회;동작구;오후,2,장소 의미는 있으나 직접 유세 장소성은 보조적인 일정임,True,True,오세훈0516.jpg
OH_0089,오세훈,2026-05-16,토,D-18,13:40,동작구,부동산지옥 시민대책회의장,확인 필요,부동산지옥 시민대책회의 동작갑,정책현장,간담회,offline,일반시민,manual_visual_review;address_review_required;정책현장;간담회;동작구;오후,2,장소 의미는 있으나 직접 유세 장소성은 보조적인 일정임,True,True,오세훈0516.jpg
OH_0090,오세훈,2026-05-16,토,D-18,14:30,동작구,원불교 서울교구,확인 필요,하단원 모경종 원불교 서울교구장 예방,종교시설,종교행사,offline,일반시민,manual_visual_review;address_review_required;종교시설;종교행사;동작구;오후,2,장소 의미는 있으나 직접 유세 장소성은 보조적인 일정임,True,True,오세훈0516.jpg
OH_0091,오세훈,2026-05-17,일,D-17,09:40,종로구,점핑업 캠프,확인 필요,공약발표 부모찬스 대신 서울찬스로 내집 마련,정책현장,공약발표,offline,일반시민,manual_visual_review;address_review_required;정책현장;공약발표;종로구;오전,2,장소 의미는 있으나 직접 유세 장소성은 보조적인 일정임,True,True,오세훈0517.jpg
OH_0092,오세훈,2026-05-17,일,D-17,11:00,중랑구,금란교회,확인 필요,금란교회 주일예배,종교시설,종교행사,offline,일반시민,manual_visual_review;address_review_required;종교시설;종교행사;중랑구;오전,2,장소 의미는 있으나 직접 유세 장소성은 보조적인 일정임,True,True,오세훈0517.jpg
OH_0093,오세훈,2026-05-17,일,D-17,13:00,중랑구,중랑 서울장미축제,확인 필요,오세훈과 함께 걸어요 중랑 서울장미축제,공원,거리인사,offline,일반시민,manual_visual_review;address_review_required;공원;거리인사;중랑구;오후,3,오프라인 방문이며 장소명과 지역 맥락이 있어 장소 추천 정답으로 적합함,True,True,오세훈0517.jpg
OH_0094,오세훈,2026-05-17,일,D-17,15:00,용산구,수도권재건축재개발연합회,확인 필요,수도권재건축재개발연합회 정책간담회,재개발/도시개발현장,간담회,offline,지역주민,manual_visual_review;address_review_required;재개발;도시개발현장;간담회;용산구;오후;재개발/도시개발현장,2,장소 의미는 있으나 직접 유세 장소성은 보조적인 일정임,True,True,오세훈0517.jpg
OH_0095,오세훈,2026-05-18,월,D-16,08:30,,채널A,확인 필요,채널A 정치시그널 출연,방송/언론,방송출연,online,일반시민,manual_visual_review;address_review_required;방송;언론;방송출연;오전;방송/언론,1,장소 추천보다 메시지 또는 미디어 노출 평가에 가까운 일정임,False,True,오세훈0518.jpg
OH_0096,오세훈,2026-05-18,월,D-16,10:00,서울 외,국립5.18민주묘지,확인 필요,5.18 민주화운동 제46주년 서울기념식,추모/상징공간,추모행사,offline,일반시민,manual_visual_review;address_review_required;추모;상징공간;추모행사;서울 외;오전;추모/상징공간,2,장소 의미는 있으나 직접 유세 장소성은 보조적인 일정임,True,True,오세훈0518.jpg
OH_0097,오세훈,2026-05-18,월,D-16,11:30,영등포구,서울 청년취업사관학교,확인 필요,서울 청년취업사관학교 방문,정책현장,현장방문,offline,청년,manual_visual_review;address_review_required;정책현장;현장방문;영등포구;오전,3,오프라인 방문이며 장소명과 지역 맥락이 있어 장소 추천 정답으로 적합함,True,True,오세훈0518.jpg
OH_0098,오세훈,2026-05-18,월,D-16,12:20,영등포구,서울시 창업지원시설,확인 필요,서울시 창업지원시설 입주 청년 간담회,정책현장,간담회,offline,청년,manual_visual_review;address_review_required;정책현장;간담회;영등포구;오후,3,오프라인 방문이며 장소명과 지역 맥락이 있어 장소 추천 정답으로 적합함,True,True,오세훈0518.jpg
OH_0099,오세훈,2026-05-18,월,D-16,14:00,영등포구,국회의원회관,확인 필요,부동산정책 세미나,정책현장,토론회,offline,일반시민,manual_visual_review;address_review_required;정책현장;토론회;영등포구;오후,2,장소 의미는 있으나 직접 유세 장소성은 보조적인 일정임,True,True,오세훈0518.jpg
OH_0100,오세훈,2026-05-18,월,D-16,15:00,양천구,부동산지옥 시민대책회의장,확인 필요,부동산지옥 시민대책회의 양천구,정책현장,간담회,offline,일반시민,manual_visual_review;address_review_required;정책현장;간담회;양천구;오후,2,장소 의미는 있으나 직접 유세 장소성은 보조적인 일정임,True,True,오세훈0518.jpg
OH_0101,오세훈,2026-05-19,화,D-15,09:00,종로구,점핑업 캠프,확인 필요,서울시 장애인단체 정책간담회,복지시설,간담회,offline,어르신,manual_visual_review;address_review_required;복지시설;간담회;종로구;오전,2,장소 의미는 있으나 직접 유세 장소성은 보조적인 일정임,True,True,오세훈0519.jpg
OH_0102,오세훈,2026-05-19,화,D-15,10:00,종로구,창신동쪽방촌 온기창고,확인 필요,창신동쪽방촌 온기창고 1일 매니저,복지시설,현장방문,offline,어르신,manual_visual_review;address_review_required;복지시설;현장방문;종로구;오전,3,오프라인 방문이며 장소명과 지역 맥락이 있어 장소 추천 정답으로 적합함,True,True,오세훈0519.jpg
OH_0103,오세훈,2026-05-19,화,D-15,10:30,종로구,창신동 문구완구거리,확인 필요,오세훈과 함께 걸어요 창신동 문구완구거리,골목상권,지역상권방문,offline,상인,manual_visual_review;address_review_required;골목상권;지역상권방문;종로구;오전,3,오프라인 방문이며 장소명과 지역 맥락이 있어 장소 추천 정답으로 적합함,True,True,오세훈0519.jpg
OH_0104,오세훈,2026-05-19,화,D-15,14:00,종로구,관광공약 발표 현장,확인 필요,관광공약 발표 4계절 365일 매력이 넘치는 도파민 특별시,정책현장,공약발표,offline,일반시민,manual_visual_review;address_review_required;정책현장;공약발표;종로구;오후,2,장소 의미는 있으나 직접 유세 장소성은 보조적인 일정임,True,True,오세훈0519.jpg
OH_0105,오세훈,2026-05-20,수,D-14,09:00,중구,한국프레스센터,확인 필요,서울시장 후보 초청 관훈토론회,방송/언론,토론회,offline,상인,manual_visual_review;address_review_required;방송;언론;토론회;중구;오전;방송/언론,2,장소 의미는 있으나 직접 유세 장소성은 보조적인 일정임,True,True,오세훈0520.jpg
OH_0106,오세훈,2026-05-20,수,D-14,11:10,송파구,교통회관,확인 필요,서울특별시 개인택시운송사업조합 창립기념식,교통거점,직능행사,offline,직장인,manual_visual_review;address_review_required;교통거점;직능행사;송파구;오전,2,장소 의미는 있으나 직접 유세 장소성은 보조적인 일정임,True,True,오세훈0520.jpg
OH_0107,오세훈,2026-05-20,수,D-14,11:40,송파구,교통회관,확인 필요,교통회관 회원사 간담회,교통거점,간담회,offline,직장인,manual_visual_review;address_review_required;교통거점;간담회;송파구;오전,2,장소 의미는 있으나 직접 유세 장소성은 보조적인 일정임,True,True,오세훈0520.jpg
OH_0108,오세훈,2026-05-20,수,D-14,14:00,강동구,저출생 공약발표 현장,확인 필요,저출생 공약발표 만남의 설렘부터 아이의 웃음까지 서울이 함께합니다,정책현장,공약발표,offline,일반시민,manual_visual_review;address_review_required;정책현장;공약발표;강동구;오후,2,장소 의미는 있으나 직접 유세 장소성은 보조적인 일정임,True,True,오세훈0520.jpg
OH_0109,오세훈,2026-05-21,목,D-13,09:30,강북구,수유역,확인 필요,출근 대시민 메시지,교통거점,출근인사,offline,직장인,manual_visual_review;address_review_required;교통거점;출근인사;강북구;오전,3,오프라인 방문이며 장소명과 지역 맥락이 있어 장소 추천 정답으로 적합함,True,True,오세훈0521.jpg
OH_0110,오세훈,2026-05-21,목,D-13,10:00,강북구,삼양사거리,확인 필요,삼양사거리 유세,교통거점,거리유세,offline,직장인,manual_visual_review;address_review_required;교통거점;거리유세;강북구;오전,3,오프라인 방문이며 장소명과 지역 맥락이 있어 장소 추천 정답으로 적합함,True,True,오세훈0521.jpg
OH_0111,오세훈,2026-05-21,목,D-13,11:00,서대문구,인왕시장,확인 필요,인왕시장 순회,전통시장,지역상권방문,offline,상인,manual_visual_review;address_review_required;전통시장;지역상권방문;서대문구;오전,3,오프라인 방문이며 장소명과 지역 맥락이 있어 장소 추천 정답으로 적합함,True,True,오세훈0521.jpg
OH_0112,오세훈,2026-05-21,목,D-13,11:30,서대문구,국민은행 홍제동점,확인 필요,국민은행 홍제동점 유세,교통거점,거리유세,offline,직장인,manual_visual_review;address_review_required;교통거점;거리유세;서대문구;오전,3,오프라인 방문이며 장소명과 지역 맥락이 있어 장소 추천 정답으로 적합함,True,True,오세훈0521.jpg
OH_0113,오세훈,2026-05-21,목,D-13,13:00,영등포구,우리시장,확인 필요,우리시장 순회,전통시장,지역상권방문,offline,상인,manual_visual_review;address_review_required;전통시장;지역상권방문;영등포구;오후,3,오프라인 방문이며 장소명과 지역 맥락이 있어 장소 추천 정답으로 적합함,True,True,오세훈0521.jpg
OH_0114,오세훈,2026-05-21,목,D-13,14:10,구로구,베다니교회 앞,확인 필요,베다니교회 앞 유세,교통거점,거리유세,offline,직장인,manual_visual_review;address_review_required;교통거점;거리유세;구로구;오후,3,오프라인 방문이며 장소명과 지역 맥락이 있어 장소 추천 정답으로 적합함,True,True,오세훈0521.jpg
OH_0115,오세훈,2026-05-21,목,D-13,15:30,성북구,성신여대입구,확인 필요,성신여대입구 순회,교통거점,거리인사,offline,직장인,manual_visual_review;address_review_required;교통거점;거리인사;성북구;오후,3,오프라인 방문이며 장소명과 지역 맥락이 있어 장소 추천 정답으로 적합함,True,True,오세훈0521.jpg
OH_0116,오세훈,2026-05-21,목,D-13,17:30,동대문구,경동시장,확인 필요,경동시장 순회,전통시장,지역상권방문,offline,상인,manual_visual_review;address_review_required;전통시장;지역상권방문;동대문구;오후,3,오프라인 방문이며 장소명과 지역 맥락이 있어 장소 추천 정답으로 적합함,True,True,오세훈0521.jpg
OH_0117,오세훈,2026-05-21,목,D-13,18:00,동대문구,청량리역사거리,확인 필요,청량리역사거리 유세,교통거점,거리유세,offline,직장인,manual_visual_review;address_review_required;교통거점;거리유세;동대문구;저녁,3,오프라인 방문이며 장소명과 지역 맥락이 있어 장소 추천 정답으로 적합함,True,True,오세훈0521.jpg
OH_0118,오세훈,2026-05-21,목,D-13,20:00,강남구,강남역,확인 필요,강남역 순회,교통거점,거리인사,offline,직장인,manual_visual_review;address_review_required;교통거점;거리인사;강남구;저녁,3,오프라인 방문이며 장소명과 지역 맥락이 있어 장소 추천 정답으로 적합함,True,True,오세훈0521.jpg
OH_0119,오세훈,2026-05-22,금,D-12,07:30,동작구,보라매공원,확인 필요,보라매공원 아침인사,공원,출근인사,offline,일반시민,manual_visual_review;address_review_required;공원;출근인사;동작구;오전,3,오프라인 방문이며 장소명과 지역 맥락이 있어 장소 추천 정답으로 적합함,True,True,오세훈0522.jpg
OH_0120,오세훈,2026-05-22,금,D-12,10:00,광진구,능동어린이대공원,확인 필요,대시민 메시지 능동어린이대공원,공원,현장방문,offline,일반시민,manual_visual_review;address_review_required;공원;현장방문;광진구;오전,3,오프라인 방문이며 장소명과 지역 맥락이 있어 장소 추천 정답으로 적합함,True,True,오세훈0522.jpg
OH_0121,오세훈,2026-05-22,금,D-12,10:30,광진구,건대입구 롯데백화점 앞,확인 필요,건대입구 롯데백화점 앞 유세,교통거점,거리유세,offline,직장인,manual_visual_review;address_review_required;교통거점;거리유세;광진구;오전,3,오프라인 방문이며 장소명과 지역 맥락이 있어 장소 추천 정답으로 적합함,True,True,오세훈0522.jpg
OH_0122,오세훈,2026-05-22,금,D-12,11:30,성동구,뚝도시장,확인 필요,뚝도시장 순회,전통시장,지역상권방문,offline,상인,manual_visual_review;address_review_required;전통시장;지역상권방문;성동구;오전,3,오프라인 방문이며 장소명과 지역 맥락이 있어 장소 추천 정답으로 적합함,True,True,오세훈0522.jpg
OH_0123,오세훈,2026-05-22,금,D-12,11:50,성동구,성수역 사거리,확인 필요,성수역 사거리 유세,교통거점,거리유세,offline,직장인,manual_visual_review;address_review_required;교통거점;거리유세;성동구;오전,3,오프라인 방문이며 장소명과 지역 맥락이 있어 장소 추천 정답으로 적합함,True,True,오세훈0522.jpg
OH_0124,오세훈,2026-05-22,금,D-12,12:20,성동구,성수역 일대,확인 필요,성수역 일대 순회,교통거점,거리인사,offline,직장인,manual_visual_review;address_review_required;교통거점;거리인사;성동구;오후,3,오프라인 방문이며 장소명과 지역 맥락이 있어 장소 추천 정답으로 적합함,True,True,오세훈0522.jpg
OH_0125,오세훈,2026-05-22,금,D-12,14:00,용산구,용문전통시장,확인 필요,용문전통시장 순회,전통시장,지역상권방문,offline,상인,manual_visual_review;address_review_required;전통시장;지역상권방문;용산구;오후,3,오프라인 방문이며 장소명과 지역 맥락이 있어 장소 추천 정답으로 적합함,True,True,오세훈0522.jpg
OH_0126,오세훈,2026-05-22,금,D-12,15:00,동작구,남성시장,확인 필요,남성시장 순회,전통시장,지역상권방문,offline,상인,manual_visual_review;address_review_required;전통시장;지역상권방문;동작구;오후,3,오프라인 방문이며 장소명과 지역 맥락이 있어 장소 추천 정답으로 적합함,True,True,오세훈0522.jpg
OH_0127,오세훈,2026-05-22,금,D-12,15:30,동작구,이수역 14번 출구,확인 필요,이수역 14번 출구 유세,교통거점,거리유세,offline,직장인,manual_visual_review;address_review_required;교통거점;거리유세;동작구;오후,3,오프라인 방문이며 장소명과 지역 맥락이 있어 장소 추천 정답으로 적합함,True,True,오세훈0522.jpg
OH_0128,오세훈,2026-05-22,금,D-12,17:30,영등포구,영등포 지하상가,확인 필요,영등포 지하상가 순회,골목상권,지역상권방문,offline,상인,manual_visual_review;address_review_required;골목상권;지역상권방문;영등포구;오후,3,오프라인 방문이며 장소명과 지역 맥락이 있어 장소 추천 정답으로 적합함,True,True,오세훈0522.jpg
OH_0129,오세훈,2026-05-22,금,D-12,19:00,마포구,홍대상상마당,확인 필요,홍대상상마당 유세,교통거점,거리유세,offline,직장인,manual_visual_review;address_review_required;교통거점;거리유세;마포구;저녁,3,오프라인 방문이며 장소명과 지역 맥락이 있어 장소 추천 정답으로 적합함,True,True,오세훈0522.jpg
OH_0130,오세훈,2026-05-22,금,D-12,20:30,은평구,은평구,확인 필요,은평구 순회,교통거점,거리인사,offline,직장인,manual_visual_review;address_review_required;교통거점;거리인사;은평구;저녁,0,장소 정보가 부족하거나 온라인/내부 일정으로 장소 추천 평가에서 제외함,False,False,오세훈0522.jpg
OH_0131,오세훈,2026-05-24,일,D-10,08:00,성북구,길상사,확인 필요,길상사 방문,종교시설,종교행사,offline,일반시민,manual_visual_review;address_review_required;종교시설;종교행사;성북구;오전,2,장소 의미는 있으나 직접 유세 장소성은 보조적인 일정임,True,True,오세훈0524.jpg
OH_0132,오세훈,2026-05-24,일,D-10,09:40,종로구,조계사,확인 필요,부처님오신날 봉축법요식,종교시설,종교행사,offline,일반시민,manual_visual_review;address_review_required;종교시설;종교행사;종로구;오전,2,장소 의미는 있으나 직접 유세 장소성은 보조적인 일정임,True,True,오세훈0524.jpg
OH_0133,오세훈,2026-05-24,일,D-10,11:30,서대문구,통일사,확인 필요,통일사 방문,종교시설,종교행사,offline,일반시민,manual_visual_review;address_review_required;종교시설;종교행사;서대문구;오전,2,장소 의미는 있으나 직접 유세 장소성은 보조적인 일정임,True,True,오세훈0524.jpg
OH_0134,오세훈,2026-05-24,일,D-10,15:00,중구,돈화문 사거리,확인 필요,돈화문 사거리 유세,교통거점,거리유세,offline,직장인,manual_visual_review;address_review_required;교통거점;거리유세;중구;오후,3,오프라인 방문이며 장소명과 지역 맥락이 있어 장소 추천 정답으로 적합함,True,True,오세훈0524.jpg
OH_0135,오세훈,2026-05-24,일,D-10,16:30,중랑구,동원시장,확인 필요,동원시장 순회 및 면목역광장 유세,전통시장,지역상권방문,offline,상인;직장인,manual_visual_review;address_review_required;전통시장;지역상권방문;중랑구;오후,3,오프라인 방문이며 장소명과 지역 맥락이 있어 장소 추천 정답으로 적합함,True,True,오세훈0524.jpg
OH_0136,오세훈,2026-05-24,일,D-10,18:00,강남구,봉은사,확인 필요,봉은사 방문,종교시설,종교행사,offline,일반시민,manual_visual_review;address_review_required;종교시설;종교행사;강남구;저녁,2,장소 의미는 있으나 직접 유세 장소성은 보조적인 일정임,True,True,오세훈0524.jpg
OH_0137,오세훈,2026-05-24,일,D-10,20:00,서초구,잠수교,확인 필요,오세훈과 함께 걸어요 잠수교 뚜벅뚜벅 축제,공원,거리인사,offline,일반시민,manual_visual_review;address_review_required;공원;거리인사;서초구;저녁,3,오프라인 방문이며 장소명과 지역 맥락이 있어 장소 추천 정답으로 적합함,True,True,오세훈0524.jpg
OH_0138,오세훈,2026-05-25,월,D-9,08:20,관악구,서울농산관,확인 필요,서울농산관 지역유세,교통거점,거리유세,offline,직장인,manual_visual_review;address_review_required;교통거점;거리유세;관악구;오전,3,오프라인 방문이며 장소명과 지역 맥락이 있어 장소 추천 정답으로 적합함,True,True,오세훈0525.jpg
OH_0139,오세훈,2026-05-25,월,D-9,10:00,도봉구,도봉산 입구,확인 필요,도봉산 입구 순회,공원,거리인사,offline,일반시민,manual_visual_review;address_review_required;공원;거리인사;도봉구;오전,3,오프라인 방문이며 장소명과 지역 맥락이 있어 장소 추천 정답으로 적합함,True,True,오세훈0525.jpg
OH_0140,오세훈,2026-05-25,월,D-9,10:30,도봉구,방학역,확인 필요,쌍문·방학역 앞 유세,교통거점,거리유세,offline,직장인,manual_visual_review;address_review_required;교통거점;거리유세;도봉구;오전,3,오프라인 방문이며 장소명과 지역 맥락이 있어 장소 추천 정답으로 적합함,True,True,오세훈0525.jpg
OH_0141,오세훈,2026-05-25,월,D-9,11:30,노원구,경춘선 숲길,확인 필요,경춘선 숲길 순회,공원,거리인사,offline,일반시민,manual_visual_review;address_review_required;공원;거리인사;노원구;오전,3,오프라인 방문이며 장소명과 지역 맥락이 있어 장소 추천 정답으로 적합함,True,True,오세훈0525.jpg
OH_0142,오세훈,2026-05-25,월,D-9,14:00,중구,백학시장,확인 필요,백학시장 순회,전통시장,지역상권방문,offline,상인,manual_visual_review;address_review_required;전통시장;지역상권방문;중구;오후,3,오프라인 방문이며 장소명과 지역 맥락이 있어 장소 추천 정답으로 적합함,True,True,오세훈0525.jpg
OH_0143,오세훈,2026-05-25,월,D-9,14:30,중구,신당역,확인 필요,신당역 유세,교통거점,거리유세,offline,직장인,manual_visual_review;address_review_required;교통거점;거리유세;중구;오후,3,오프라인 방문이며 장소명과 지역 맥락이 있어 장소 추천 정답으로 적합함,True,True,오세훈0525.jpg
OH_0144,오세훈,2026-05-25,월,D-9,15:30,광진구,어린이대공원,확인 필요,어린이대공원 복합문화공간 방문,공원,현장방문,offline,일반시민,manual_visual_review;address_review_required;공원;현장방문;광진구;오후,3,오프라인 방문이며 장소명과 지역 맥락이 있어 장소 추천 정답으로 적합함,True,True,오세훈0525.jpg
OH_0145,오세훈,2026-05-25,월,D-9,17:00,강남구,수서역 만남의 광장,확인 필요,수서역 만남의 광장 유세,교통거점,거리유세,offline,직장인,manual_visual_review;address_review_required;교통거점;거리유세;강남구;오후,3,오프라인 방문이며 장소명과 지역 맥락이 있어 장소 추천 정답으로 적합함,True,True,오세훈0525.jpg
OH_0146,오세훈,2026-05-25,월,D-9,17:40,강남구,개포동 시장,확인 필요,개포동 시장 순회,전통시장,지역상권방문,offline,상인,manual_visual_review;address_review_required;전통시장;지역상권방문;강남구;오후,3,오프라인 방문이며 장소명과 지역 맥락이 있어 장소 추천 정답으로 적합함,True,True,오세훈0525.jpg
OH_0147,오세훈,2026-05-25,월,D-9,19:30,성동구,성수동 골목상권,확인 필요,성수동 건설현장 골목상권 순회,골목상권,지역상권방문,offline,상인,manual_visual_review;address_review_required;골목상권;지역상권방문;성동구;저녁,3,오프라인 방문이며 장소명과 지역 맥락이 있어 장소 추천 정답으로 적합함,True,True,오세훈0525.jpg
